Estudo; Renda;UF;SEXO;Idade;Altura
12;R$ 1.200;RS;F;30;1,66
16;R$ 2.000;SP;F;33;1,66
4;R$ 788;MG;M;58;1,66
16;R$ 2.300;GO;F;55;1,66
1;R$ 800;SE;M;57;1,66
4;R$ 2.000;SP;M;50;1,66
9;R$ 500;TO;F;76;1,66
6;R$ 1.800;SP;M;37;1,66
8;R$ 250;RS;F;23;1,66
7;R$ 800;PA;M;37;1,66
3;R$ 900;SP;M;39;1,66
12;R$ 1.576;MT;M;33;1,66
6;R$ 788;PE;M;30;1,66
9;R$ 1.300;SP;M;43;1,66
12;R$ 2.500;RJ;M;29;1,66
3;R$ 600;PR;F;68;1,66
9;R$ 600;SP;F;31;1,66
12;R$ 700;CE;M;36;1,66
9;R$ 800;MG;M;46;1,66
5;R$ 3.000;MG;M;53;1,66
16;R$ 5.800;RS;M;42;1,66
13;R$ 2.400;SP;M;37;1,66
9;R$ 1.600;RS;M;40;1,66
13;R$ 2.200;PI;M;55;1,66
12;R$ 950;BA;M;47;1,66
6;R$ 950;MA;M;54;1,66
3;R$ 100;PE;M;46;1,66
16;R$ 7.000;MG;M;44;1,66
9;R$ 1.200;RS;M;47;1,66
16;R$ 2.800;SP;M;24;1,66
1;R$ 1.500;SP;M;30;1,66
16;R$ 6.000;RJ;M;48;1,66
3;R$ 800;RO;M;50;1,66
4;R$ 300;MG;F;38;1,66
5;R$ 1.000;GO;M;64;1,66
4;R$ 1.500;RS;M;34;1,66
16;R$ 3.500;SP;F;33;1,66
16;R$ 3.000;CE;F;56;1,66
12;R$ 800;MG;M;23;1,66
16;R$ 1.000;CE;M;34;1,66
13;R$ 3.200;PA;F;51;1,66
10;R$ 1.000;SP;M;25;1,66
13;R$ 1.200;SC;F;50;1,66
12;R$ 2.200;MG;M;36;1,66
16;R$ 14.000;SP;M;33;1,66
12;R$ 3.000;GO;M;56;1,66
12;R$ 788;PA;F;51;1,66
8;R$ 1.800;SP;M;50;1,66
16;R$ 3.000;PE;F;32;1,66
4;R$ 788;MG;F;38;1,66
16;R$ 6.000;SP;F;27;1,66
12;R$ 500;MA;M;19;1,66
8;R$ 700;SP;F;63;1,66
12;R$ 1.100;RS;M;31;1,66
12;R$ 1.550;CE;M;34;1,66
16;R$ 800;PR;F;45;1,66
12;R$ 1.600;MG;M;34;1,66
5;R$ 3.500;MT;M;45;1,66
5;R$ 1.500;RS;M;71;1,66
6;R$ 3.500;RS;M;66;1,66
12;R$ 1.300;RJ;M;35;1,66
12;R$ 2.500;MG;M;34;1,66
7;R$ 1.000;RJ;F;51;1,66
16;R$ 900;PE;M;52;1,66
9;R$ 3.000;MG;M;36;1,66
5;R$ 416;PR;M;60;1,66
15;R$ 15.000;MG;F;50;1,66
7;R$ 788;PA;M;35;1,66
5;R$ 50;BA;F;45;1,66
16;R$ 788;PE;F;43;1,66
8;R$ 1.400;GO;M;54;1,66
12;R$ 1.300;PA;M;51;1,66
16;R$ 2.700;SP;F;22;1,66
5;R$ 250;BA;M;35;1,66
12;R$ 788;AL;M;25;1,66
12;R$ 840;BA;M;27;1,66
12;R$ 2.300;CE;M;35;1,66
2;R$ 950;PA;M;39;1,66
16;R$ 3.500;GO;M;47;1,66
9;R$ 2.000;RO;M;42;1,66
5;R$ 300;CE;M;42;1,66
6;R$ 5.200;PR;M;26;1,66
12;R$ 3.500;RS;M;34;1,66
16;R$ 12.200;PB;F;53;1,66
11;R$ 1.000;DF;M;20;1,66
13;R$ 600;PE;F;52;1,66
12;R$ 1.400;RS;M;37;1,66
11;R$ 1.000;PA;M;32;1,66
12;R$ 1.280;PR;M;33;1,66
16;R$ 10.000;SP;M;60;1,66
4;R$ 1.400;SP;M;59;1,66
15;R$ 9.000;MG;M;88;1,66
16;R$ 3.600;RN;F;32;1,66
1;R$ 1.600;PR;M;45;1,66
10;R$ 1.300;BA;M;29;1,66
16;R$ 2.500;AP;M;35;1,66
11;R$ 2.500;PA;M;31;1,66
12;R$ 3.400;SP;F;42;1,66
10;R$ 1.700;RS;M;59;1,66
10;R$ 788;GO;M;22;1,66
12;R$ 1.750;SP;M;19;1,66
3;R$ 1.200;MG;F;59;1,66
12;R$ 1.700;RS;F;35;1,66
11;R$ 2.000;AP;M;43;1,66
5;R$ 560;MS;F;44;1,66
12;R$ 6.500;SP;M;57;1,66
12;R$ 200;SC;F;34;1,66
14;R$ 1.800;RS;M;29;1,66
12;R$ 788;PE;F;33;1,66
2;R$ 850;SP;M;43;1,66
12;R$ 1.500;PA;F;53;1,66
2;R$ 300;PA;M;48;1,66
12;R$ 1.100;RS;M;41;1,66
12;R$ 1.100;PE;F;46;1,66
14;R$ 2.500;MG;M;28;1,66
16;R$ 8.000;SP;M;61;1,66
4;R$ 300;TO;M;52;1,66
1;R$ 2.800;PA;M;60;1,66
12;R$ 1.400;SP;M;34;1,66
12;R$ 1.000;ES;M;25;1,66
16;R$ 5.000;RS;F;40;1,66
1;R$ 500;GO;M;57;1,66
16;R$ 4.980;SC;F;53;1,66
12;R$ 4.500;RJ;F;38;1,66
5;R$ 900;SP;F;59;1,66
12;R$ 2.000;CE;F;41;1,66
6;R$ 1.360;DF;M;61;1,66
9;R$ 500;PA;F;45;1,66
16;R$ 2.000;SP;M;40;1,66
12;R$ 900;CE;M;53;1,66
16;R$ 3.000;AC;M;56;1,66
12;R$ 1.500;SP;M;41;1,66
16;R$ 2.000;GO;M;54;1,66
9;R$ 1.200;PB;M;64;1,66
16;R$ 1.200;ES;M;49;1,66
12;R$ 5.500;PA;F;49;1,66
7;R$ 788;BA;M;21;1,66
5;R$ 788;BA;M;59;1,66
12;R$ 1.500;DF;F;64;1,66
9;R$ 1.000;RJ;M;29;1,66
16;R$ 4.500;MG;F;29;1,66
9;R$ 1.080;PE;F;44;1,66
4;R$ 788;MG;F;50;1,66
12;R$ 1.800;RJ;F;28;1,66
12;R$ 1.400;RJ;M;34;1,66
1;R$ 1.182;MG;M;60;1,66
12;R$ 2.000;AP;M;28;1,66
5;R$ 100;MG;M;53;1,66
9;R$ 2.500;ES;M;40;1,66
12;R$ 5.000;ES;M;26;1,66
1;R$ 250;PB;F;35;1,66
9;R$ 4.000;RS;M;60;1,66
1;R$ 788;ES;F;49;1,66
5;R$ 1.400;RJ;M;41;1,66
7;R$ 1.500;GO;M;29;1,66
12;R$ 2.300;SC;M;36;1,66
7;R$ 1.200;CE;M;43;1,66
9;R$ 900;MG;M;28;1,66
12;R$ 500;BA;F;32;1,66
16;R$ 2.000;CE;F;29;1,66
1;R$ 1.000;GO;M;62;1,66
1;R$ 4.000;SP;M;43;1,66
12;R$ 1.500;DF;M;44;1,66
12;R$ 400;MG;F;32;1,66
16;R$ 10.000;RS;F;38;1,66
16;R$ 7.000;RS;M;33;1,66
6;R$ 150;PA;F;46;1,66
15;R$ 2.395;AP;M;37;1,66
1;R$ 2.400;MG;M;40;1,66
14;R$ 2.000;SP;M;29;1,66
12;R$ 1.800;GO;M;39;1,66
12;R$ 1.100;RJ;F;50;1,66
1;R$ 3.000;AC;M;80;1,66
3;R$ 480;CE;M;47;1,66
5;R$ 990;CE;M;56;1,66
12;R$ 3.100;RS;M;51;1,66
12;R$ 1.500;RJ;M;44;1,66
16;R$ 6.200;DF;F;44;1,66
9;R$ 1.100;RS;M;21;1,66
16;R$ 2.000;RS;M;71;1,66
3;R$ 100;AL;F;78;1,66
3;R$ 800;TO;M;63;1,66
12;R$ 2.000;GO;M;60;1,66
12;R$ 972;BA;F;43;1,66
2;R$ 1.773;GO;M;23;1,66
7;R$ 1.500;AP;M;38;1,66
16;R$ 4.200;AP;F;54;1,66
7;R$ 1.000;SP;F;66;1,66
1;R$ 1.800;MT;M;62;1,66
16;R$ 500;SP;F;50;1,66
9;R$ 3.000;SC;M;47;1,66
5;R$ 1.380;MG;F;59;1,66
12;R$ 1.000;AC;M;26;1,66
12;R$ 1.500;SC;M;46;1,66
6;R$ 600;RJ;M;35;1,66
12;R$ 950;PA;M;32;1,66
14;R$ 3.000;SP;F;57;1,66
12;R$ 900;CE;M;49;1,66
12;R$ 2.200;PR;M;44;1,66
12;R$ 830;MG;F;36;1,66
12;R$ 960;AP;F;42;1,66
12;R$ 900;MG;M;21;1,66
12;R$ 1.500;CE;F;21;1,66
7;R$ 1.200;RS;M;36;1,66
9;R$ 788;PA;F;43;1,66
16;R$ 3.600;SP;M;40;1,66
12;R$ 400;RJ;F;59;1,66
12;R$ 1.800;DF;M;47;1,66
16;R$ 1.800;MT;M;44;1,66
13;R$ 4.000;DF;F;68;1,66
5;R$ 2.500;GO;M;49;1,66
15;R$ 3.000;RS;M;32;1,66
7;R$ 600;SE;M;30;1,66
12;R$ 2.100;MG;M;37;1,66
12;R$ 788;PA;M;32;1,66
6;R$ 1.400;PR;M;28;1,66
1;R$ 300;MA;M;53;1,66
6;R$ 395;PI;M;58;1,66
16;R$ 8.000;PB;F;59;1,66
10;R$ 1.500;AC;M;26;1,66
6;R$ 200;MA;F;36;1,66
12;R$ 1.500;BA;M;42;1,66
5;R$ 1.100;SP;M;41;1,66
6;R$ 600;BA;M;34;1,66
16;R$ 3.500;CE;M;43;1,66
10;R$ 600;PA;F;37;1,66
13;R$ 1.200;SP;F;34;1,66
16;R$ 4.000;BA;F;39;1,66
12;R$ 1.000;PB;F;32;1,66
7;R$ 1.576;SC;M;57;1,66
16;R$ 7.000;SP;M;52;1,66
16;R$ 4.000;MG;M;27;1,66
16;R$ 2.000;ES;F;58;1,66
6;R$ 860;SP;M;41;1,66
12;R$ 1.670;MS;M;40;1,66
12;R$ 3.000;ES;M;25;1,66
13;R$ 800;BA;F;48;1,66
12;R$ 400;PA;F;45;1,66
7;R$ 788;CE;M;26;1,66
12;R$ 2.100;SC;M;57;1,66
12;R$ 3.500;PR;M;42;1,66
7;R$ 1.500;PA;M;71;1,66
12;R$ 2.300;PR;M;45;1,66
12;R$ 1.000;BA;M;37;1,66
4;R$ 788;MG;M;72;1,66
9;R$ 20.000;MT;M;48;1,66
7;R$ 750;PA;M;45;1,66
16;R$ 7.000;PE;F;60;1,66
6;R$ 1.500;RJ;M;37;1,66
3;R$ 1.500;TO;M;30;1,66
12;R$ 1.200;AC;M;62;1,66
12;R$ 1.500;AP;F;54;1,66
9;R$ 2.500;PR;M;34;1,66
12;R$ 1.600;MS;M;22;1,66
4;R$ 2.389;PR;M;41;1,66
7;R$ 1.000;CE;M;26;1,66
13;R$ 1.300;RJ;M;45;1,66
12;R$ 1.500;GO;M;34;1,66
9;R$ 840;PI;M;29;1,66
12;R$ 900;BA;M;25;1,66
7;R$ 1.375;PR;M;37;1,66
10;R$ 1.200;RO;F;46;1,66
9;R$ 800;MS;M;27;1,66
9;R$ 800;RJ;M;26;1,66
9;R$ 200;PA;F;37;1,66
12;R$ 5.000;SC;M;26;1,66
16;R$ 2.000;RJ;M;28;1,66
12;R$ 788;BA;F;27;1,66
5;R$ 1.750;MG;M;43;1,66
12;R$ 1.100;SP;F;52;1,66
9;R$ 804;PB;M;54;1,66
16;R$ 788;RN;M;48;1,66
7;R$ 1.400;SP;M;61;1,66
10;R$ 300;RR;F;42;1,66
1;R$ 788;TO;M;50;1,66
9;R$ 2.000;MT;F;46;1,66
16;R$ 6.000;SP;M;43;1,66
12;R$ 1.200;BA;F;42;1,66
12;R$ 50;CE;F;43;1,66
12;R$ 1.700;MG;M;52;1,66
13;R$ 3.000;SC;M;32;1,66
12;R$ 600;RJ;F;56;1,66
1;R$ 400;SP;M;44;1,66
12;R$ 980;MG;M;24;1,66
8;R$ 600;RS;M;51;1,66
12;R$ 3.000;PR;M;39;1,66
12;R$ 4.000;RO;F;36;1,66
1;R$ 937;RS;F;43;1,66
12;R$ 2.500;SP;M;43;1,66
8;R$ 1.200;MT;M;46;1,66
12;R$ 2.500;CE;M;44;1,66
10;R$ 876;RO;M;36;1,66
8;R$ 1.200;RS;M;54;1,66
9;R$ 1.600;SP;M;48;1,66
12;R$ 1.200;RS;M;45;1,66
1;R$ 150;SE;M;43;1,66
12;R$ 2.800;ES;M;35;1,66
12;R$ 7.000;RJ;M;77;1,66
2;R$ 500;BA;M;45;1,66
12;R$ 1.500;PI;M;20;1,66
12;R$ 6.500;SC;F;53;1,66
17;R$ 1.250;SC;F;53;1,66
12;R$ 895;MT;F;35;1,66
12;R$ 1.000;ES;F;48;1,66
6;R$ 300;RS;M;54;1,66
8;R$ 2.300;MT;M;44;1,66
12;R$ 788;TO;M;33;1,66
9;R$ 2.200;SP;M;35;1,66
12;R$ 1.200;DF;M;28;1,66
9;R$ 600;RJ;F;51;1,66
12;R$ 900;MA;F;47;1,66
6;R$ 1.400;MG;M;39;1,66
9;R$ 2.000;RS;M;28;1,66
10;R$ 1.000;BA;F;30;1,66
12;R$ 2.000;MT;M;54;1,66
17;R$ 300;MA;F;28;1,66
16;R$ 11.000;SP;F;43;1,66
12;R$ 2.000;SP;M;48;1,66
1;R$ 600;BA;M;58;1,66
3;R$ 1.200;RS;F;58;1,66
11;R$ 1.200;SC;F;20;1,66
8;R$ 1.200;ES;F;30;1,66
15;R$ 3.000;SP;F;43;1,66
16;R$ 13.500;RJ;M;48;1,66
16;R$ 600;SC;F;37;1,66
5;R$ 788;AP;M;21;1,66
9;R$ 2.100;PR;M;54;1,66
1;R$ 500;PE;F;50;1,66
10;R$ 1.400;PR;M;59;1,66
13;R$ 2.000;RS;F;34;1,66
1;R$ 40;PB;F;75;1,66
12;R$ 1.600;MS;M;43;1,66
9;R$ 3.000;MG;M;42;1,66
12;R$ 2.500;SP;M;34;1,66
12;R$ 900;CE;F;29;1,66
7;R$ 1.400;PR;M;50;1,66
1;R$ 480;SE;M;29;1,66
12;R$ 1.033;MG;M;35;1,66
7;R$ 1.500;RS;M;54;1,66
9;R$ 788;GO;F;39;1,66
12;R$ 788;CE;M;23;1,66
12;R$ 1.000;MT;M;61;1,66
16;R$ 2.000;AC;M;35;1,66
12;R$ 900;PB;M;37;1,66
12;R$ 1.500;PE;M;31;1,66
1;R$ 500;PA;M;45;1,66
6;R$ 910;MS;F;42;1,66
16;R$ 1.700;SP;F;37;1,66
12;R$ 2.500;SP;F;49;1,66
8;R$ 800;PE;F;56;1,66
9;R$ 1.200;MS;M;33;1,66
13;R$ 7.000;RJ;M;67;1,66
9;R$ 2.000;GO;M;44;1,66
12;R$ 1.500;SP;F;46;1,66
16;R$ 1.500;RJ;M;48;1,66
10;R$ 2.000;PR;M;49;1,66
8;R$ 788;SC;M;45;1,66
6;R$ 2.000;MG;F;63;1,66
1;R$ 380;BA;M;65;1,66
3;R$ 1.000;RJ;M;34;1,66
12;R$ 788;AP;M;38;1,66
12;R$ 1.000;RJ;M;68;1,66
12;R$ 2.800;RS;M;45;1,66
14;R$ 913;GO;F;39;1,66
12;R$ 800;PE;M;46;1,66
5;R$ 1.200;PR;M;29;1,66
5;R$ 1.800;PR;M;27;1,66
14;R$ 1.500;MG;F;34;1,66
1;R$ 500;SP;M;54;1,66
1;R$ 500;CE;F;43;1,66
12;R$ 800;RS;F;49;1,66
12;R$ 1.500;SP;M;59;1,66
16;R$ 2.500;RJ;M;32;1,66
13;R$ 1.576;RS;M;26;1,66
6;R$ 8.000;MT;F;33;1,66
9;R$ 2.400;SC;M;48;1,66
2;R$ 10.000;TO;M;55;1,66
5;R$ 1.200;BA;M;64;1,66
1;R$ 100;BA;M;81;1,66
16;R$ 2.000;SP;M;65;1,66
7;R$ 788;RS;F;55;1,66
16;R$ 5.000;RS;M;40;1,66
16;R$ 1.600;CE;F;35;1,66
16;R$ 6.000;SP;M;31;1,66
12;R$ 1.200;ES;F;39;1,66
13;R$ 2.000;PE;M;43;1,66
12;R$ 2.450;SE;M;49;1,66
12;R$ 788;MT;F;42;1,66
2;R$ 500;MG;M;73;1,66
8;R$ 1.550;RS;F;45;1,66
9;R$ 600;AP;M;44;1,66
12;R$ 9.500;CE;M;58;1,66
12;R$ 800;AP;M;26;1,66
12;R$ 788;DF;F;54;1,66
12;R$ 1.500;PE;M;63;1,66
5;R$ 1.400;PR;M;65;1,66
16;R$ 10.000;RS;M;33;1,66
16;R$ 15.000;RS;F;56;1,66
12;R$ 1.100;RJ;F;45;1,66
16;R$ 4.500;PR;M;30;1,66
5;R$ 5.000;MG;M;37;1,66
16;R$ 11.000;DF;F;66;1,66
5;R$ 3.000;GO;M;54;1,66
16;R$ 1.200;CE;F;37;1,66
11;R$ 1.300;SP;M;39;1,66
5;R$ 788;RO;F;44;1,66
12;R$ 1.560;BA;M;49;1,66
12;R$ 1.400;RJ;M;27;1,66
12;R$ 850;GO;M;46;1,66
7;R$ 550;PB;F;35;1,66
9;R$ 3.000;SC;M;47;1,66
5;R$ 1.200;MS;M;50;1,66
13;R$ 1.600;RS;M;61;1,66
8;R$ 880;PB;M;24;1,66
1;R$ 1.100;SP;M;61;1,66
2;R$ 80;MA;F;34;1,66
12;R$ 2.500;PR;M;32;1,66
12;R$ 3.000;SP;M;47;1,66
12;R$ 1.200;CE;M;35;1,66
12;R$ 1.700;RS;M;58;1,66
1;R$ 788;PE;M;30;1,66
5;R$ 3.000;SP;M;43;1,66
12;R$ 788;AC;F;36;1,66
12;R$ 1.300;PE;F;33;1,66
14;R$ 4.000;RS;M;55;1,66
16;R$ 9.500;RJ;M;53;1,66
16;R$ 1.500;PR;F;31;1,66
16;R$ 780;AP;M;44;1,66
16;R$ 7.000;SP;M;39;1,66
9;R$ 1.200;PE;M;37;1,66
12;R$ 1.200;RR;M;49;1,66
6;R$ 375;MG;F;57;1,66
12;R$ 300;MG;F;31;1,66
1;R$ 788;SP;F;58;1,66
5;R$ 1.200;MG;F;53;1,66
1;R$ 175;SE;M;55;1,66
1;R$ 788;BA;M;67;1,66
12;R$ 1.700;PR;M;37;1,66
16;R$ 10.000;SP;M;64;1,66
7;R$ 788;MG;F;47;1,66
5;R$ 1.500;SP;M;57;1,66
12;R$ 4.000;BA;M;49;1,66
1;R$ 800;MT;M;55;1,66
6;R$ 1.500;RS;M;52;1,66
12;R$ 788;PE;M;31;1,66
8;R$ 788;PA;M;21;1,66
5;R$ 1.200;PE;M;45;1,66
12;R$ 1.200;SP;F;27;1,66
12;R$ 1.300;BA;M;33;1,66
12;R$ 850;BA;M;56;1,66
4;R$ 2.000;SP;M;37;1,66
12;R$ 800;PE;M;51;1,66
12;R$ 700;SP;F;45;1,66
16;R$ 8.000;PR;M;61;1,66
8;R$ 5.000;AC;M;48;1,66
9;R$ 1.200;PI;M;44;1,66
12;R$ 1.300;MG;M;34;1,66
12;R$ 2.200;CE;M;58;1,66
3;R$ 2.000;GO;M;51;1,66
16;R$ 20.000;PR;M;36;1,66
1;R$ 400;AP;F;51;1,66
16;R$ 7.000;RS;F;53;1,66
7;R$ 800;PA;M;69;1,66
12;R$ 500;SE;F;36;1,66
9;R$ 1.500;PE;M;62;1,66
2;R$ 500;MA;M;60;1,66
16;R$ 4.000;AC;M;29;1,66
16;R$ 7.000;RJ;M;55;1,66
3;R$ 1.200;BA;M;50;1,66
1;R$ 750;MT;M;69;1,66
1;R$ 2.200;MT;M;28;1,66
16;R$ 2.300;RS;M;45;1,66
12;R$ 800;BA;F;54;1,66
7;R$ 350;MG;F;40;1,66
12;R$ 1.800;RJ;M;53;1,66
12;R$ 240;MG;F;46;1,66
5;R$ 1.120;SP;M;62;1,66
12;R$ 500;MA;M;29;1,66
9;R$ 1.500;SP;M;29;1,66
9;R$ 3.000;PR;M;46;1,66
12;R$ 3.000;SP;M;55;1,66
11;R$ 1.700;MG;M;30;1,66
12;R$ 1.500;MG;M;44;1,66
9;R$ 910;MG;F;59;1,66
10;R$ 840;PI;M;48;1,66
4;R$ 550;TO;M;40;1,66
9;R$ 1.400;RJ;M;27;1,66
12;R$ 1.000;SP;F;25;1,66
16;R$ 8.200;DF;M;39;1,66
14;R$ 4.200;GO;M;37;1,66
8;R$ 1.800;RR;M;25;1,66
7;R$ 3.900;MG;M;45;1,66
13;R$ 5.000;MA;M;38;1,66
16;R$ 1.800;CE;F;34;1,66
16;R$ 2.000;SP;M;67;1,66
10;R$ 1.024;RO;F;25;1,66
9;R$ 1.000;SP;M;55;1,66
16;R$ 14.000;SP;M;51;1,66
9;R$ 500;BA;F;46;1,66
16;R$ 8.500;SP;F;52;1,66
12;R$ 1.200;BA;M;37;1,66
12;R$ 2.000;MT;M;39;1,66
5;R$ 1.300;PR;M;52;1,66
9;R$ 788;CE;M;50;1,66
12;R$ 2.000;RS;M;55;1,66
12;R$ 2.500;RS;M;61;1,66
12;R$ 2.400;GO;M;38;1,66
3;R$ 600;RJ;M;65;1,66
5;R$ 1.000;DF;F;52;1,66
5;R$ 1.500;RS;M;44;1,66
5;R$ 900;MG;M;40;1,66
16;R$ 3.000;RO;M;27;1,66
16;R$ 2.290;AP;M;28;1,66
12;R$ 900;GO;F;36;1,66
16;R$ 4.000;PA;F;42;1,66
6;R$ 700;RJ;F;56;1,66
14;R$ 1.576;MT;M;31;1,66
3;R$ 900;PA;M;40;1,66
12;R$ 2.000;MT;F;46;1,66
12;R$ 3.000;PR;M;24;1,66
15;R$ 1.500;RS;F;43;1,66
9;R$ 788;MG;M;42;1,66
16;R$ 4.000;RN;F;48;1,66
12;R$ 1.000;SP;F;57;1,66
4;R$ 950;SE;M;50;1,66
7;R$ 1.200;SP;F;40;1,66
16;R$ 7.000;AP;M;58;1,66
7;R$ 1.100;PB;M;29;1,66
3;R$ 788;SE;M;30;1,66
12;R$ 900;SP;M;45;1,66
14;R$ 3.500;SC;M;38;1,66
6;R$ 3.800;MS;M;36;1,66
12;R$ 1.000;PA;M;45;1,66
13;R$ 5.000;ES;M;49;1,66
3;R$ 1.300;BA;M;55;1,66
8;R$ 788;MG;M;45;1,66
12;R$ 1.000;SP;F;37;1,66
9;R$ 788;PA;F;50;1,66
16;R$ 5.500;PE;F;35;1,66
12;R$ 996;RS;M;50;1,66
16;R$ 11.000;PE;M;43;1,66
9;R$ 2.000;CE;M;31;1,66
15;R$ 3.600;RN;F;37;1,66
16;R$ 12.000;RS;M;34;1,66
5;R$ 1.500;SC;M;36;1,66
12;R$ 8.000;GO;M;42;1,66
11;R$ 1.000;RS;F;29;1,66
1;R$ 2.500;GO;M;53;1,66
12;R$ 1.500;SP;F;59;1,66
10;R$ 1.200;MG;F;44;1,66
11;R$ 788;MA;F;26;1,66
9;R$ 1.500;RS;M;58;1,66
1;R$ 200;AL;M;37;1,66
11;R$ 18.000;SP;M;48;1,66
12;R$ 1.800;SP;M;33;1,66
12;R$ 3.000;SP;M;39;1,66
6;R$ 1.100;GO;M;65;1,66
9;R$ 4.000;PE;M;60;1,66
9;R$ 2.000;SP;M;48;1,66
12;R$ 3.000;RO;F;28;1,66
1;R$ 350;PE;M;44;1,66
8;R$ 788;PE;M;24;1,66
9;R$ 460;RS;F;33;1,66
12;R$ 2.000;SP;M;38;1,66
5;R$ 788;BA;M;27;1,66
16;R$ 1.480;AP;M;41;1,66
16;R$ 2.200;PR;M;33;1,66
16;R$ 4.500;RJ;F;46;1,66
7;R$ 1.410;PR;M;47;1,66
16;R$ 15.000;SP;M;42;1,66
2;R$ 788;PA;M;36;1,66
16;R$ 4.000;RJ;F;38;1,66
13;R$ 1.576;AL;F;39;1,66
11;R$ 788;SP;F;39;1,66
10;R$ 150;SE;M;41;1,66
6;R$ 1.000;PA;M;21;1,66
5;R$ 1.800;PA;M;68;1,66
5;R$ 1.200;PR;F;55;1,66
12;R$ 788;TO;F;40;1,66
8;R$ 900;AP;M;23;1,66
5;R$ 1.200;ES;M;34;1,66
4;R$ 500;BA;M;52;1,66
5;R$ 1.177;ES;M;62;1,66
6;R$ 700;RS;F;57;1,66
16;R$ 3.700;SC;M;36;1,66
12;R$ 900;RS;F;46;1,66
9;R$ 1.000;BA;F;51;1,66
7;R$ 730;PB;F;35;1,66
5;R$ 500;SP;F;41;1,66
5;R$ 900;MG;M;69;1,66
5;R$ 450;AP;M;28;1,66
1;R$ 1.500;PA;M;49;1,66
16;R$ 1.200;RS;M;50;1,66
4;R$ 900;SP;M;38;1,66
9;R$ 2.800;SP;M;51;1,66
5;R$ 2.800;SP;M;33;1,66
8;R$ 1.500;PR;M;38;1,66
12;R$ 1.500;RJ;M;42;1,66
13;R$ 2.000;SP;M;33;1,66
12;R$ 1.400;PR;M;40;1,66
12;R$ 1.048;RS;F;22;1,66
5;R$ 180;MA;M;27;1,66
12;R$ 850;SP;F;41;1,66
16;R$ 3.000;BA;F;38;1,66
4;R$ 600;CE;M;69;1,66
5;R$ 400;BA;F;34;1,66
12;R$ 3.000;AC;M;49;1,66
5;R$ 600;PA;M;39;1,66
12;R$ 10.000;MG;M;49;1,66
6;R$ 1.100;PR;M;28;1,66
1;R$ 788;BA;M;48;1,66
11;R$ 788;AL;M;58;1,66
5;R$ 788;MG;M;57;1,66
9;R$ 2.000;RN;F;57;1,66
7;R$ 800;BA;M;63;1,66
3;R$ 1.600;MG;M;38;1,66
4;R$ 800;PA;M;37;1,66
5;R$ 2.000;RO;M;80;1,66
6;R$ 1.000;MA;M;31;1,66
16;R$ 1.800;RJ;F;35;1,66
16;R$ 778;TO;M;44;1,66
12;R$ 600;PA;F;37;1,66
13;R$ 788;GO;F;41;1,66
7;R$ 450;MG;F;31;1,66
6;R$ 1.500;RS;M;56;1,66
9;R$ 200;AC;M;21;1,66
1;R$ 540;BA;M;54;1,66
16;R$ 4.100;RR;M;31;1,66
16;R$ 6.000;RJ;M;40;1,66
9;R$ 1.300;SP;M;46;1,66
9;R$ 1.200;SC;M;34;1,66
1;R$ 800;DF;M;38;1,66
9;R$ 900;MT;M;52;1,66
9;R$ 1.500;SC;M;37;1,66
12;R$ 918;MG;M;25;1,66
5;R$ 700;BA;F;52;1,66
12;R$ 2.000;CE;M;47;1,66
16;R$ 3.279;TO;M;53;1,66
9;R$ 900;MG;F;57;1,66
7;R$ 800;MT;M;37;1,66
12;R$ 2.000;MT;M;36;1,66
12;R$ 4.000;SP;M;47;1,66
12;R$ 2.000;PA;F;69;1,66
12;R$ 394;MG;F;40;1,66
8;R$ 1.200;PR;M;24;1,66
9;R$ 1.300;PA;M;36;1,66
7;R$ 1.300;PA;M;34;1,66
16;R$ 2.500;RJ;F;44;1,66
16;R$ 4.800;MS;M;55;1,66
6;R$ 380;RS;M;69;1,66
6;R$ 5.000;SP;M;71;1,66
9;R$ 788;RJ;F;33;1,66
5;R$ 700;CE;F;33;1,66
12;R$ 1.090;AP;M;34;1,66
15;R$ 1.500;SP;M;66;1,66
16;R$ 5.000;MG;F;45;1,66
9;R$ 6.000;RO;M;33;1,66
12;R$ 800;PE;M;52;1,66
3;R$ 240;AP;M;25;1,66
12;R$ 2.000;PR;M;33;1,66
9;R$ 1.200;MS;M;33;1,66
9;R$ 950;AC;M;39;1,66
12;R$ 788;RN;M;38;1,66
12;R$ 2.000;SP;M;34;1,66
12;R$ 1.600;SP;M;35;1,66
6;R$ 1.000;PA;M;63;1,66
12;R$ 900;CE;M;33;1,66
8;R$ 4.000;GO;M;54;1,66
12;R$ 7.200;MG;M;52;1,66
4;R$ 1.400;RO;M;33;1,66
12;R$ 1.400;GO;M;40;1,66
5;R$ 3.000;SC;M;61;1,66
12;R$ 1.000;SP;M;49;1,66
16;R$ 8.000;MG;F;29;1,66
8;R$ 1.200;AL;M;26;1,66
5;R$ 2.500;TO;M;61;1,66
1;R$ 200;SE;M;57;1,66
6;R$ 2.000;PR;M;30;1,66
12;R$ 788;CE;M;20;1,66
12;R$ 2.300;GO;M;46;1,66
9;R$ 1.800;SP;M;30;1,66
10;R$ 788;AL;M;42;1,66
12;R$ 2.200;BA;M;54;1,66
7;R$ 2.000;MS;M;39;1,66
12;R$ 1.500;DF;M;20;1,66
