Estudo,Renda,UF,Genero,Idade,Altura
14,4000.0,MG,M,30,1.63
6,2000.0,RS,M,46,1.63
16,7000.0,MG,M,57,1.63
12,6000.0,MG,M,55,1.63
12,700.0,RJ,M,64,1.63
16,4380.0,PR,M,36,1.63
10,650.0,BA,F,22,1.63
12,2500.0,SC,M,68,1.63
16,3000.0,PI,F,37,1.63
16,1800.0,RJ,M,55,1.63
4,180.0,BA,M,56,1.63
5,300.0,AP,M,47,1.63
16,5000.0,PR,M,56,1.63
12,1300.0,PR,M,36,1.63
12,806.0,PE,M,36,1.63
12,788.0,GO,M,31,1.63
3,210.0,PB,M,75,1.63
5,500.0,BA,M,50,1.63
1,1400.0,MT,F,40,1.63
13,300.0,AP,F,81,1.63
11,1300.0,GO,M,30,1.63
9,1325.0,AP,M,56,1.63
12,3000.0,SP,M,53,1.63
2,600.0,SE,M,42,1.63
9,788.0,PB,M,38,1.63
12,3500.0,SP,M,38,1.63
6,320.0,PA,F,25,1.63
12,788.0,BA,M,30,1.63
9,2000.0,SP,M,23,1.63
10,1350.0,RS,M,22,1.63
3,788.0,RS,M,34,1.63
13,2200.0,SC,M,45,1.63
4,500.0,RJ,F,68,1.63
16,2100.0,BA,F,36,1.63
11,1600.0,SP,F,53,1.63
4,1000.0,PE,M,36,1.63
8,803.0,CE,M,31,1.63
16,35000.0,RJ,M,59,1.63
16,2000.0,MG,F,49,1.63
12,1150.0,MG,M,45,1.63
12,1600.0,MG,M,36,1.63
16,2000.0,ES,M,55,1.63
12,700.0,MG,F,42,1.63
6,1600.0,SP,M,42,1.63
10,500.0,MA,M,38,1.63
13,2200.0,RS,F,61,1.63
4,600.0,PB,F,37,1.63
12,1600.0,RS,F,30,1.63
16,10000.0,MG,M,50,1.63
3,1000.0,RS,M,55,1.63
16,40000.0,RJ,M,69,1.63
8,2000.0,GO,M,68,1.63
13,1200.0,AP,M,49,1.63
5,788.0,CE,M,46,1.63
12,2000.0,MG,M,38,1.63
12,800.0,PA,F,37,1.63
16,1600.0,GO,F,46,1.63
12,788.0,PE,M,23,1.63
5,1000.0,RJ,F,36,1.63
8,300.0,PR,M,42,1.63
6,900.0,SP,M,34,1.63
5,420.0,ES,F,53,1.63
12,2000.0,SP,M,45,1.63
10,788.0,PB,M,27,1.63
5,2000.0,MG,M,59,1.63
7,1200.0,RJ,M,26,1.63
16,8000.0,SP,M,53,1.63
16,1000.0,RS,F,30,1.63
13,2300.0,RS,M,38,1.63
1,1400.0,MG,M,66,1.63
14,2500.0,SP,F,37,1.63
16,1500.0,PR,F,30,1.63
5,788.0,BA,M,45,1.63
12,1300.0,PA,F,34,1.63
16,1370.0,BA,F,32,1.63
12,15000.0,PR,F,29,1.63
16,10000.0,SP,M,40,1.63
4,1200.0,BA,M,43,1.63
1,1200.0,AC,M,69,1.63
12,3000.0,PA,M,39,1.63
7,3000.0,PR,F,55,1.63
12,920.0,PI,M,55,1.63
9,950.0,MG,M,59,1.63
3,1200.0,PE,M,39,1.63
16,10000.0,MG,M,49,1.63
12,788.0,AP,F,26,1.63
10,788.0,PB,M,36,1.63
12,1500.0,BA,F,37,1.63
11,1300.0,RO,M,26,1.63
16,5000.0,PR,M,37,1.63
10,788.0,MG,M,34,1.63
5,1500.0,RJ,F,59,1.63
8,788.0,CE,M,60,1.63
8,600.0,PB,M,41,1.63
12,1150.0,AP,F,34,1.63
16,500.0,RS,F,51,1.63
12,480.0,BA,M,38,1.63
12,1500.0,AC,M,31,1.63
7,980.0,MG,M,26,1.63
12,1800.0,CE,M,40,1.63
16,5200.0,GO,M,43,1.63
6,788.0,RS,F,53,1.63
12,800.0,SE,M,30,1.63
16,3000.0,SP,M,54,1.63
12,2000.0,AC,M,38,1.63
13,1800.0,PR,M,40,1.63
12,1000.0,RO,M,27,1.63
16,1500.0,GO,M,39,1.63
16,6000.0,RS,F,56,1.63
9,1576.0,PR,M,46,1.63
11,1000.0,RJ,M,31,1.63
16,2000.0,RS,M,46,1.63
12,2800.0,RN,M,65,1.63
16,788.0,AP,M,57,1.63
5,800.0,PB,M,68,1.63
6,3000.0,MG,M,64,1.63
1,800.0,DF,M,56,1.63
6,788.0,PA,F,50,1.63
13,2000.0,MA,M,61,1.63
12,2400.0,AP,M,41,1.63
1,788.0,AP,M,35,1.63
10,1100.0,SP,F,34,1.63
9,1500.0,MG,M,51,1.63
10,700.0,AP,M,39,1.63
12,1800.0,MS,M,22,1.63
9,1500.0,RJ,M,63,1.63
3,600.0,PA,M,53,1.63
16,3000.0,SC,F,63,1.63
9,2100.0,SC,M,48,1.63
6,1900.0,RO,M,44,1.63
16,1800.0,RS,M,24,1.63
3,1000.0,MG,M,39,1.63
6,2400.0,RS,M,53,1.63
9,1800.0,SP,M,29,1.63
12,800.0,SP,M,30,1.63
14,3000.0,RJ,F,50,1.63
5,2000.0,AP,M,65,1.63
9,1500.0,SP,F,47,1.63
16,3250.0,ES,M,49,1.63
15,789.0,RS,M,40,1.63
1,140.0,MA,F,49,1.63
12,1200.0,SP,M,28,1.63
16,2500.0,CE,F,56,1.63
1,2300.0,PI,M,65,1.63
12,350.0,SP,F,34,1.63
14,4200.0,RS,M,31,1.63
12,3000.0,SP,M,41,1.63
9,3000.0,GO,M,56,1.63
16,5000.0,SP,M,44,1.63
10,3000.0,BA,M,37,1.63
6,2000.0,SP,M,50,1.63
5,600.0,PE,M,48,1.63
11,3000.0,TO,M,40,1.63
9,4000.0,BA,M,65,1.63
12,788.0,CE,M,60,1.63
8,900.0,RJ,M,48,1.63
9,950.0,RJ,M,49,1.63
16,2900.0,MT,M,35,1.63
12,400.0,BA,F,30,1.63
5,1700.0,GO,M,52,1.63
16,2000.0,RO,M,36,1.63
12,1200.0,PR,F,26,1.63
14,1350.0,DF,M,31,1.63
5,100.0,BA,M,70,1.63
12,2500.0,RS,M,41,1.63
9,1350.0,BA,M,54,1.63
16,5000.0,TO,M,51,1.63
16,9400.0,RJ,F,45,1.63
9,800.0,BA,F,41,1.63
12,1200.0,ES,M,55,1.63
13,3000.0,PE,M,25,1.63
1,2400.0,PE,M,50,1.63
13,1000.0,RJ,F,44,1.63
1,150.0,BA,M,44,1.63
4,1200.0,PA,M,42,1.63
12,1500.0,RS,F,55,1.63
11,100.0,RS,F,57,1.63
16,2000.0,RJ,F,49,1.63
12,1200.0,SP,M,48,1.63
3,200.0,PB,M,43,1.63
5,788.0,MG,F,53,1.63
5,300.0,MA,F,52,1.63
1,500.0,SP,M,62,1.63
6,600.0,GO,F,39,1.63
9,600.0,GO,M,41,1.63
10,600.0,GO,F,42,1.63
12,2000.0,GO,M,43,1.63
12,2500.0,RS,F,53,1.63
9,788.0,CE,F,31,1.63
13,3000.0,PE,M,51,1.63
5,60.0,PE,M,39,1.63
12,1200.0,SP,F,53,1.63
6,70.0,PI,M,32,1.63
11,2500.0,GO,M,43,1.63
1,2600.0,PE,M,51,1.63
7,180.0,PI,M,53,1.63
5,1800.0,RO,M,51,1.63
9,2500.0,SC,M,39,1.63
16,1700.0,RJ,F,37,1.63
5,1300.0,MG,M,41,1.63
12,3500.0,SP,M,35,1.63
16,8000.0,RS,F,65,1.63
9,1800.0,RS,M,31,1.63
7,2500.0,MT,M,39,1.63
12,788.0,MG,F,55,1.63
9,1300.0,RJ,M,54,1.63
12,2364.0,MG,F,63,1.63
12,500.0,PA,F,49,1.63
10,1600.0,PE,M,52,1.63
12,2200.0,RJ,M,40,1.63
2,800.0,MS,F,48,1.63
4,600.0,BA,M,44,1.63
9,1000.0,SP,F,59,1.63
12,1600.0,RJ,M,47,1.63
12,2600.0,SP,M,27,1.63
16,5000.0,MS,M,47,1.63
12,1700.0,AP,M,31,1.63
12,800.0,PA,F,46,1.63
12,788.0,BA,F,55,1.63
15,1000.0,RN,F,53,1.63
12,1200.0,PB,M,56,1.63
12,1500.0,PA,M,35,1.63
8,788.0,AL,M,24,1.63
12,2510.0,DF,M,52,1.63
5,400.0,RJ,M,44,1.63
3,788.0,BA,M,25,1.63
7,1400.0,SP,M,45,1.63
8,788.0,CE,M,28,1.63
12,4500.0,MS,M,41,1.63
12,2000.0,PR,F,47,1.63
12,1200.0,TO,F,33,1.63
5,500.0,PI,M,33,1.63
5,788.0,RR,F,37,1.63
8,2300.0,RS,M,35,1.63
12,1000.0,PE,F,68,1.63
16,2350.0,PA,M,56,1.63
9,788.0,SP,F,48,1.63
16,3500.0,DF,F,33,1.63
12,500.0,MA,F,34,1.63
16,1578.0,AP,M,33,1.63
3,500.0,PI,M,41,1.63
5,920.0,PR,F,40,1.63
12,900.0,BA,M,42,1.63
16,2105.0,AL,F,39,1.63
12,1500.0,SP,M,40,1.63
5,788.0,RS,F,46,1.63
16,5000.0,MS,F,48,1.63
4,5000.0,DF,M,37,1.63
9,840.0,SP,F,42,1.63
16,2300.0,MT,M,29,1.63
11,788.0,AP,F,61,1.63
1,200.0,PI,M,63,1.63
5,788.0,MG,M,50,1.63
12,800.0,BA,M,42,1.63
12,1200.0,RS,M,38,1.63
3,1800.0,PA,M,55,1.63
11,4780.0,AP,M,51,1.63
9,3500.0,SP,M,50,1.63
12,1500.0,SP,M,45,1.63
9,1200.0,RS,F,27,1.63
12,3500.0,SP,F,32,1.63
16,2000.0,SP,F,32,1.63
16,788.0,AL,M,29,1.63
12,395.0,DF,F,30,1.63
6,1600.0,GO,M,36,1.63
12,1500.0,MG,M,36,1.63
16,6000.0,SC,M,45,1.63
12,320.0,ES,F,51,1.63
12,2500.0,BA,F,45,1.63
12,2500.0,SP,F,60,1.63
16,2300.0,MS,M,55,1.63
8,2850.0,SC,M,56,1.63
9,10000.0,SP,M,53,1.63
12,1320.0,RJ,M,40,1.63
12,1500.0,SP,M,39,1.63
4,400.0,PA,M,58,1.63
6,1200.0,MG,M,50,1.63
5,788.0,GO,M,42,1.63
9,1600.0,PR,M,48,1.63
8,1000.0,RS,M,21,1.63
10,500.0,RS,F,44,1.63
1,200.0,AC,M,45,1.63
12,1650.0,SP,M,37,1.63
16,3000.0,SP,F,68,1.63
12,1600.0,GO,M,25,1.63
6,788.0,MG,F,55,1.63
12,1150.0,MG,M,34,1.63
16,3000.0,DF,F,55,1.63
11,700.0,PA,F,35,1.63
12,1500.0,PR,M,46,1.63
9,800.0,MG,M,36,1.63
11,1200.0,RO,M,32,1.63
12,3000.0,RJ,F,57,1.63
16,11000.0,DF,F,45,1.63
12,788.0,CE,M,30,1.63
12,1576.0,SC,F,31,1.63
12,2000.0,SP,M,46,1.63
6,788.0,BA,M,51,1.63
12,788.0,BA,M,27,1.63
16,600.0,SP,F,53,1.63
16,9000.0,RO,F,34,1.63
5,450.0,CE,M,49,1.63
9,1000.0,GO,M,32,1.63
15,2500.0,PA,M,24,1.63
16,7200.0,SP,M,57,1.63
4,1400.0,MG,M,50,1.63
12,400.0,PA,F,28,1.63
5,150.0,CE,F,37,1.63
5,788.0,MG,M,67,1.63
15,1500.0,SC,M,28,1.63
12,2200.0,RJ,F,55,1.63
5,800.0,SE,M,48,1.63
12,1200.0,AC,M,28,1.63
9,955.0,RJ,M,50,1.63
8,1500.0,BA,M,47,1.63
16,7000.0,SC,M,37,1.63
10,1200.0,SP,M,27,1.63
4,1500.0,SP,M,54,1.63
4,1000.0,BA,M,55,1.63
5,1000.0,SC,M,56,1.63
12,1350.0,MG,M,32,1.63
12,788.0,CE,F,30,1.63
9,1000.0,CE,M,41,1.63
12,1830.0,RJ,F,39,1.63
16,9000.0,RJ,M,35,1.63
12,1700.0,SP,M,40,1.63
5,300.0,BA,F,54,1.63
2,220.0,ES,F,57,1.63
11,2000.0,GO,M,45,1.63
11,2400.0,PA,F,43,1.63
7,1500.0,RN,M,38,1.63
12,850.0,AL,M,47,1.63
9,788.0,MG,M,32,1.63
11,500.0,PA,M,21,1.63
15,2000.0,RS,M,29,1.63
8,1100.0,RS,F,28,1.63
12,3009.0,BA,M,46,1.63
12,5000.0,BA,M,40,1.63
16,3800.0,DF,F,39,1.63
16,4250.0,BA,M,66,1.63
5,5000.0,SC,M,42,1.63
5,788.0,BA,M,34,1.63
13,5000.0,PR,M,55,1.63
1,400.0,MA,M,70,1.63
12,1800.0,SP,F,45,1.63
6,788.0,PA,M,51,1.63
11,1000.0,RJ,F,41,1.63
4,800.0,TO,M,28,1.63
16,4500.0,SC,M,30,1.63
9,3800.0,RS,M,41,1.63
5,789.0,ES,M,40,1.63
15,500.0,PB,F,24,1.63
16,7000.0,RS,F,58,1.63
10,1250.0,MA,F,48,1.63
4,500.0,RN,M,32,1.63
9,200.0,RS,M,67,1.63
12,2050.0,MG,M,54,1.63
14,3900.0,CE,M,44,1.63
16,6000.0,SP,F,55,1.63
8,600.0,GO,F,47,1.63
16,5100.0,TO,F,33,1.63
16,5000.0,SP,F,35,1.63
9,12000.0,RS,M,51,1.63
9,950.0,RS,F,37,1.63
9,1500.0,DF,M,37,1.63
12,1900.0,PR,M,26,1.63
1,700.0,MG,M,68,1.63
16,30000.0,RS,M,61,1.63
5,1600.0,PE,M,51,1.63
6,800.0,CE,F,51,1.63
16,15000.0,MG,M,73,1.63
5,500.0,PR,M,60,1.63
3,600.0,MT,M,81,1.63
8,788.0,BA,F,28,1.63
6,700.0,AP,M,36,1.63
16,15000.0,RS,M,59,1.63
8,955.0,GO,M,42,1.63
1,800.0,AP,M,43,1.63
1,788.0,TO,M,55,1.63
16,5000.0,DF,M,41,1.63
6,1200.0,RJ,M,33,1.63
12,10000.0,GO,M,41,1.63
12,800.0,RJ,F,44,1.63
9,1000.0,GO,M,22,1.63
11,1300.0,MT,F,25,1.63
12,1300.0,PE,M,29,1.63
12,2000.0,GO,M,38,1.63
9,900.0,SP,M,26,1.63
12,1200.0,SC,F,31,1.63
12,1700.0,RS,M,41,1.63
1,100.0,PB,M,51,1.63
9,1000.0,BA,M,39,1.63
9,788.0,PB,M,33,1.63
9,1400.0,TO,M,38,1.63
16,788.0,PA,F,27,1.63
12,500.0,BA,F,38,1.63
16,5300.0,PR,M,42,1.63
8,788.0,MG,F,46,1.63
1,1000.0,PB,F,27,1.63
9,1600.0,RS,M,34,1.63
16,300.0,PI,F,34,1.63
7,200.0,RR,M,39,1.63
15,600.0,CE,F,24,1.63
4,1980.0,SC,M,68,1.63
1,500.0,SE,M,38,1.63
12,1800.0,SP,F,49,1.63
6,1600.0,RJ,M,37,1.63
11,2500.0,SC,M,54,1.63
5,1300.0,MS,M,62,1.63
12,1200.0,RS,F,24,1.63
10,788.0,TO,F,59,1.63
2,3200.0,GO,M,51,1.63
12,990.0,PE,F,44,1.63
1,1000.0,PR,M,45,1.63
12,1400.0,MG,M,36,1.63
16,7000.0,SP,M,41,1.63
16,5090.0,RS,M,28,1.63
12,4000.0,CE,M,44,1.63
12,1100.0,RR,F,57,1.63
12,1200.0,SP,M,38,1.63
3,300.0,MT,M,68,1.63
5,1400.0,RO,M,57,1.63
12,788.0,PE,M,27,1.63
14,2800.0,AP,M,39,1.63
16,3000.0,MG,F,27,1.63
5,1200.0,PR,M,34,1.63
1,50.0,PI,F,64,1.63
1,788.0,PB,F,54,1.63
16,1600.0,RS,F,35,1.63
12,2700.0,RS,M,59,1.63
12,2800.0,BA,M,26,1.63
1,788.0,RJ,M,37,1.63
9,1050.0,RJ,F,55,1.63
1,500.0,SP,M,39,1.63
8,788.0,AP,M,35,1.63
17,3000.0,PA,M,51,1.63
12,882.0,ES,F,28,1.63
5,870.0,RO,F,47,1.63
4,150.0,CE,M,50,1.63
12,1100.0,RJ,M,51,1.63
11,1500.0,DF,M,47,1.63
9,788.0,MG,M,35,1.63
16,2000.0,SP,F,38,1.63
1,500.0,TO,M,58,1.63
9,788.0,PE,F,58,1.63
5,3000.0,SC,M,37,1.63
12,600.0,SP,F,59,1.63
5,700.0,RJ,M,53,1.63
1,788.0,MG,M,63,1.63
6,50.0,MA,F,36,1.63
4,600.0,GO,F,60,1.63
12,2000.0,PI,M,41,1.63
5,600.0,PI,M,46,1.63
10,1300.0,RS,M,38,1.63
1,700.0,MS,F,55,1.63
12,1200.0,RJ,M,50,1.63
11,8000.0,MG,M,60,1.63
13,9000.0,PR,M,43,1.63
16,1039.0,AP,F,27,1.63
3,1000.0,PE,M,49,1.63
12,3000.0,RS,M,48,1.63
12,2100.0,AP,F,36,1.63
12,3200.0,MG,M,32,1.63
9,1576.0,MG,M,31,1.63
16,1300.0,BA,F,33,1.63
12,500.0,MG,F,35,1.63
16,2000.0,SC,M,44,1.63
4,1200.0,SP,M,29,1.63
12,3200.0,RJ,M,29,1.63
12,2200.0,RJ,M,36,1.63
16,2300.0,GO,M,61,1.63
12,3400.0,MG,M,40,1.63
2,150.0,AL,M,58,1.63
9,800.0,RN,M,43,1.63
9,788.0,PE,M,54,1.63
12,820.0,MG,F,43,1.63
3,2800.0,GO,M,55,1.63
3,200.0,CE,M,62,1.63
4,30.0,BA,F,42,1.63
1,300.0,CE,F,47,1.63
9,1000.0,MA,M,31,1.63
16,5000.0,RS,F,30,1.63
12,3200.0,MG,M,31,1.63
16,3500.0,MT,M,34,1.63
7,850.0,SC,F,34,1.63
9,788.0,PA,M,30,1.63
9,1500.0,RJ,M,61,1.63
9,788.0,PA,F,38,1.63
5,1450.0,MG,F,59,1.63
5,800.0,SP,M,64,1.63
7,788.0,RJ,M,29,1.63
12,2300.0,SP,M,51,1.63
3,1000.0,MG,M,63,1.63
6,788.0,PI,M,60,1.63
6,800.0,MT,F,60,1.63
14,1700.0,PE,M,49,1.63
6,820.0,SP,F,58,1.63
11,300.0,GO,M,45,1.63
6,1130.0,PR,M,59,1.63
12,2700.0,MG,M,42,1.63
13,4000.0,SP,M,46,1.63
6,1200.0,RS,F,43,1.63
16,2400.0,AC,F,40,1.63
16,1000.0,AP,F,33,1.63
5,2000.0,SC,M,56,1.63
16,2000.0,DF,M,24,1.63
12,800.0,RS,M,56,1.63
5,500.0,CE,M,45,1.63
9,1700.0,RS,M,51,1.63
4,788.0,CE,M,49,1.63
12,960.0,SP,F,55,1.63
12,800.0,BA,M,49,1.63
12,1600.0,RJ,M,36,1.63
16,2000.0,PE,F,41,1.63
10,1500.0,RJ,M,48,1.63
12,900.0,PA,M,67,1.63
12,1000.0,PR,M,25,1.63
12,788.0,BA,F,27,1.63
12,3000.0,SC,F,49,1.63
6,1576.0,RS,M,40,1.63
5,800.0,MG,M,47,1.63
9,938.0,RS,M,52,1.63
12,1400.0,BA,M,31,1.63
5,300.0,AL,M,33,1.63
16,2200.0,GO,F,39,1.63
12,4500.0,RS,M,33,1.63
3,350.0,MA,F,54,1.63
12,1100.0,BA,M,41,1.63
2,900.0,AC,M,49,1.63
13,1800.0,GO,M,30,1.63
12,1250.0,PR,M,45,1.63
12,1500.0,PE,F,53,1.63
5,1132.0,PR,M,61,1.63
16,6000.0,MG,M,45,1.63
12,4000.0,DF,M,44,1.63
13,788.0,RJ,F,20,1.63
12,25000.0,SP,M,70,1.63
11,1100.0,RS,F,38,1.63
16,1576.0,GO,F,49,1.63
12,1600.0,RS,M,54,1.63
2,300.0,AP,M,56,1.63
12,990.0,PA,M,24,1.63
16,1400.0,RS,F,51,1.63
5,830.0,PA,M,32,1.63
5,500.0,MG,M,54,1.63
9,650.0,CE,F,29,1.63
5,788.0,BA,M,51,1.63
13,3500.0,RS,M,53,1.63
5,800.0,MG,M,29,1.63
11,1250.0,SP,M,33,1.63
6,440.0,BA,M,45,1.63
7,788.0,BA,M,30,1.63
4,788.0,RN,M,43,1.63
14,1000.0,DF,F,25,1.63
12,2200.0,AP,F,32,1.63
16,5600.0,RJ,M,43,1.63
12,788.0,MG,F,35,1.63
13,450.0,SE,F,55,1.63
16,4000.0,MS,M,50,1.63
12,250.0,MS,F,54,1.63
12,10000.0,AL,M,35,1.63
8,1000.0,RS,M,38,1.63
12,10000.0,GO,M,46,1.63
9,1200.0,RS,M,30,1.63
14,7000.0,RS,M,53,1.63
12,1400.0,GO,M,41,1.63
12,2000.0,BA,M,39,1.63
5,3000.0,SC,M,56,1.63
12,900.0,RN,M,26,1.63
5,400.0,BA,F,52,1.63
10,1200.0,ES,M,29,1.63
16,1800.0,ES,F,63,1.63
5,2000.0,PR,M,26,1.63
1,80.0,PR,M,44,1.63
9,1150.0,PR,F,36,1.63
12,1500.0,GO,M,32,1.63
16,4000.0,RJ,F,49,1.63
12,3800.0,DF,M,59,1.63
6,2000.0,RS,M,49,1.63
16,5000.0,PR,M,53,1.63
12,7500.0,MA,M,32,1.63
12,1100.0,SC,M,30,1.63
3,150.0,AP,F,44,1.63
6,900.0,PA,M,21,1.63
12,1800.0,AP,M,24,1.63
5,2500.0,SP,M,53,1.63
16,1290.0,SC,M,49,1.63
12,900.0,MG,F,56,1.63
12,1250.0,RJ,F,49,1.63
12,788.0,CE,M,28,1.63
12,788.0,MA,F,21,1.63
12,2300.0,PE,M,60,1.63
5,2600.0,SC,F,36,1.63
5,600.0,RJ,M,65,1.63
12,3800.0,RO,M,46,1.63
9,3000.0,SC,M,51,1.63
16,8000.0,DF,M,33,1.63
12,1000.0,CE,M,34,1.63
12,1000.0,RO,F,47,1.63
1,800.0,MG,M,68,1.63
9,600.0,PA,M,39,1.63
16,2000.0,RS,F,37,1.63
16,2000.0,SP,F,39,1.63
1,600.0,RO,F,27,1.63
16,12000.0,PE,M,49,1.63
12,1000.0,CE,F,23,1.63
9,1300.0,PI,M,24,1.63
11,1000.0,MG,F,51,1.63
10,3200.0,RS,M,34,1.63
7,1500.0,BA,M,41,1.63
7,788.0,PE,F,52,1.63
6,400.0,PR,F,60,1.63
12,1000.0,AP,F,46,1.63
4,1500.0,RS,M,48,1.63
13,1500.0,AC,M,41,1.63
15,2700.0,DF,F,38,1.63
12,1700.0,RS,M,46,1.63
8,480.0,PE,F,35,1.63
1,850.0,PR,F,45,1.63
4,450.0,GO,F,65,1.63
11,3158.0,AP,M,27,1.63
16,3940.0,BA,M,53,1.63
1,400.0,MA,M,46,1.63
17,1000.0,SP,M,49,1.63
5,2200.0,SP,M,40,1.63
12,788.0,RN,M,25,1.63
5,850.0,BA,M,51,1.63
9,600.0,AP,F,24,1.63
1,1200.0,SP,M,45,1.63
5,800.0,CE,F,38,1.63
16,1300.0,SP,M,37,1.63
16,10000.0,PB,F,54,1.63
9,1500.0,PA,M,23,1.63
7,1000.0,GO,F,47,1.63
10,3500.0,SP,M,51,1.63
16,11000.0,AL,F,41,1.63
16,3000.0,AL,F,31,1.63
12,900.0,TO,M,32,1.63
14,8400.0,SP,M,28,1.63
1,1000.0,SP,M,70,1.63
4,788.0,RS,M,44,1.63
3,125.0,BA,M,37,1.63
16,7500.0,MG,F,50,1.63
6,700.0,BA,M,19,1.63
12,1000.0,MG,M,23,1.63
9,1600.0,MG,M,39,1.63
5,1200.0,MG,F,61,1.63
12,1300.0,PR,F,29,1.63
2,600.0,RS,M,58,1.63
6,788.0,RJ,M,48,1.63
1,780.0,PR,F,78,1.63
12,4000.0,MG,M,40,1.63
12,1100.0,MS,F,33,1.63
7,3900.0,DF,M,63,1.63
4,1400.0,SC,M,53,1.63
12,500.0,PE,F,29,1.63
12,1378.0,PA,M,33,1.63
5,3000.0,ES,M,47,1.63
12,960.0,BA,M,42,1.63
11,1100.0,RS,F,59,1.63
7,2000.0,PR,M,27,1.63
12,788.0,CE,M,42,1.63
12,1800.0,DF,M,35,1.63
14,3000.0,ES,M,45,1.63
6,150.0,MA,F,66,1.63
9,1810.0,SP,F,47,1.63
9,1000.0,AP,M,64,1.63
12,5000.0,PA,F,57,1.63
3,1000.0,RS,M,43,1.63
16,2500.0,SP,M,33,1.63
12,100.0,MA,M,18,1.63
16,2000.0,RS,M,30,1.63
15,1670.0,RS,F,45,1.63
12,1576.0,RJ,F,34,1.63
5,788.0,MG,M,43,1.63
2,1500.0,RS,M,69,1.63
8,400.0,SC,F,51,1.63
12,2500.0,ES,M,51,1.63
12,560.0,AP,F,40,1.63
9,80.0,ES,M,71,1.63
12,1000.0,PR,M,37,1.63
9,1200.0,SP,M,34,1.63
11,788.0,RS,F,56,1.63
12,2500.0,RJ,M,55,1.63
12,3900.0,ES,M,58,1.63
9,400.0,MA,F,33,1.63
12,788.0,MS,F,44,1.63
13,710.0,SC,F,18,1.63
16,4000.0,TO,F,44,1.63
12,1500.0,RS,M,44,1.63
5,600.0,RJ,M,57,1.63
9,50.0,MG,F,67,1.63
16,20000.0,RJ,M,34,1.63
5,4200.0,AP,F,55,1.63
6,788.0,PA,M,43,1.63
10,1300.0,MG,F,52,1.63
11,1900.0,PA,M,42,1.63
12,1500.0,SC,M,33,1.63
9,1000.0,RJ,M,64,1.63
12,1000.0,RS,F,49,1.63
12,1300.0,GO,M,31,1.63
1,1500.0,PE,M,51,1.63
6,380.0,AP,M,50,1.63
16,1200.0,GO,M,37,1.63
12,1000.0,BA,F,21,1.63
16,7800.0,RJ,M,36,1.63
16,1500.0,PB,M,35,1.63
12,500.0,AP,F,63,1.63
4,788.0,PE,F,36,1.63
5,1800.0,MG,M,44,1.63
16,5000.0,SP,F,56,1.63
12,1500.0,GO,M,26,1.63
6,2300.0,MG,M,53,1.63
9,4500.0,RS,M,53,1.63
1,100.0,MA,M,69,1.63
12,600.0,RS,F,48,1.63
16,20000.0,RS,M,40,1.63
6,1700.0,BA,M,63,1.63
13,1580.0,GO,F,72,1.63
1,150.0,AC,M,40,1.63
12,1305.0,MG,F,32,1.63
1,974.0,PR,F,33,1.63
4,1300.0,PA,M,60,1.63
10,280.0,AP,M,45,1.63
16,1800.0,CE,M,43,1.63
14,2500.0,SP,M,29,1.63
9,600.0,PA,F,27,1.63
6,1425.0,AC,M,37,1.63
1,300.0,PE,F,69,1.63
12,2000.0,SP,M,61,1.63
4,788.0,GO,M,32,1.63
2,400.0,PA,M,50,1.63
6,5000.0,ES,M,52,1.63
5,874.0,SP,M,38,1.63
1,2000.0,MT,M,49,1.63
16,8000.0,RS,M,53,1.63
12,1112.0,MG,F,32,1.63
12,1600.0,MT,M,36,1.63
1,100.0,CE,F,45,1.63
15,1900.0,MS,M,23,1.63
5,1000.0,PB,M,23,1.63
11,500.0,RN,M,32,1.63
16,2200.0,RS,M,36,1.63
6,788.0,PA,M,69,1.63
16,5000.0,SP,M,51,1.63
12,20000.0,RS,M,50,1.63
12,1600.0,RS,M,38,1.63
16,3000.0,PR,M,58,1.63
12,3500.0,RJ,M,44,1.63
12,3500.0,RO,M,42,1.63
12,400.0,BA,M,23,1.63
16,788.0,AP,F,58,1.63
12,1250.0,DF,M,31,1.63
6,1000.0,TO,M,62,1.63
5,788.0,RN,M,59,1.63
12,2800.0,BA,M,35,1.63
6,600.0,MG,F,69,1.63
16,7155.0,PA,M,43,1.63
9,1200.0,MG,M,45,1.63
6,800.0,PE,F,55,1.63
2,788.0,PE,M,40,1.63
16,1890.0,MA,F,33,1.63
12,1000.0,SE,M,22,1.63
12,2300.0,SP,M,41,1.63
5,400.0,MG,F,40,1.63
9,1600.0,PR,M,29,1.63
11,700.0,BA,M,24,1.63
1,788.0,PE,M,55,1.63
5,1200.0,SC,M,58,1.63
12,5000.0,MG,M,37,1.63
1,1300.0,RO,M,62,1.63
11,1007.0,ES,M,24,1.63
3,500.0,RJ,F,65,1.63
12,1006.0,RS,F,35,1.63
9,1500.0,SP,M,56,1.63
12,650.0,SP,M,35,1.63
5,1200.0,DF,F,46,1.63
10,700.0,SP,M,48,1.63
5,6000.0,RJ,M,68,1.63
6,1500.0,GO,M,56,1.63
13,1800.0,MG,M,55,1.63
9,800.0,SP,F,52,1.63
4,788.0,MG,M,28,1.63
6,1050.0,MG,F,60,1.63
16,50000.0,RO,M,33,1.63
12,2500.0,ES,M,27,1.63
16,1200.0,AL,M,28,1.63
13,2000.0,BA,M,26,1.63
15,3500.0,RR,M,41,1.63
